movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_X,origin_Y,origin_in_cluster,cluster_name,destination_LBM_CY_id,destination_district,destination_sub_district,destination_X,destination_Y,species,number,weekly_volume
M-JKB-054-1-01-OUT,M-JKB-054,H. KIDON/MUSLIM,JAKARTA BARAT,TAMBORA,106.800467,-6.1429,No,,M-JKU-033,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,BR,150,1050
M-JKB-054-1-02-OUT,M-JKB-054,H. KIDON/MUSLIM,JAKARTA BARAT,TAMBORA,106.800467,-6.1429,No,,M-JKB-029,JAKARTA BARAT,GROGOLPETAMBURAN,106.779167,-6.159883,BR,100,700
M-JKB-054-1-03-OUT,M-JKB-054,H. KIDON/MUSLIM,JAKARTA BARAT,TAMBORA,106.800467,-6.1429,No,,M-JKB-018,JAKARTA BARAT,TAMBORA,106.792,-6.1432,BR,500,3500
M-JKB-054-4-01-OUT,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,No,,D-TGR-044,TANGERANG,CIKUPA,106.519683,-6.222417,BR,50,350
M-JKB-054-4-02-OUT,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,No,,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,BR,50,350
M-JKB-054-4-03-OUT,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,No,,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,BR,50,350
M-JKB-054-4-04-OUT,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,No,,,JAKARTA BARAT,TAMBORA,106.803373,-6.147388,BR,30,210
M-JKB-060-1-01-OUT,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,No,,,JAKARTA BARAT,KEMBANGAN,106.74176,-6.198377,AK,30,210
M-JKB-060-1-02-OUT,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,No,,,JAKARTA PUSAT,SAWAH BESAR,106.833235,-6.153836,AK,15,105
M-JKB-060-1-03-OUT,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,No,,M-JKP-035,JAKARTA BARAT,TAMBORA,106.828433,-6.156367,AK,30,210
M-JKB-060-1-04-OUT,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,No,,,JAKARTA PUSAT,SAWAH BESAR,106.833235,-6.153836,AK,30,210
M-JKB-063-1-01-OUT,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,No,,,JAKARTA BARAT,KALIDERES,106.704275,-6.134527,BR,200,1400
M-JKB-063-1-02-OUT,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,No,,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,BR,300,2100
M-JKB-063-1-03-OUT,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,No,,,JAKARTA BARAT,KEBONJERUK,106.769026,-6.188963,BR,200,1400
M-JKB-063-1-04-OUT,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,No,,,TANGERANG,KELAPA DUA,106.609851,-6.242164,BR,500,3500
M-JKP-005-10-01-OUT,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,No,,M-JKP-023,JAKARTA PUSAT,KEMAYORAN,106.96435,-6.165017,BR,400,2800
M-JKP-005-10-02-OUT,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,No,,M-JKP-004,JAKARTA PUSAT,CEMPAKA PUTIH,106.858283,-6.174533,BR,350,2450
M-JKP-005-10-03-OUT,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,No,,M-JKP-003,JAKARTA PUSAT,CEMPAKA PUTIH,106.8726,-6.185167,LA,350,2450
M-JKP-005-10-04-OUT,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,No,,,JAKARTA PUSAT,JOHAR BARU,106.85454,-6.182124,BR,500,3500
M-JKP-005-1-01-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,M-JKP-023,JAKARTA PUSAT,KEMAYORAN,106.96435,-6.165017,BR,900,6300
M-JKP-005-1-02-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,M-JKP-011,JAKARTA PUSAT,JOHAR BARU,106.85505,-6.178167,BR,500,3500
M-JKP-005-1-03-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,BR,200,1400
M-JKP-005-1-04-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,BR,400,2800
M-JKP-005-1-05-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,M-JKP-004,JAKARTA PUSAT,CEMPAKA PUTIH,106.858283,-6.174533,BR,400,2800
M-JKP-005-1-06-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,BR,200,1400
M-JKP-005-1-07-OUT,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,M-JKP-024,JAKARTA PUSAT,KEMAYORAN,106.863967,-6.156833,BR,400,2800
M-JKP-005-11-01-OUT,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,No,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,BR,800,5600
M-JKP-005-11-02-OUT,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,No,,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,BR,400,2800
M-JKP-005-11-03-OUT,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,No,,,JAKARTA PUSAT,JOHAR BARU,106.85454,-6.182124,BR,450,3150
M-JKP-005-11-04-OUT,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,No,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,BR,150,1050
M-JKP-005-2-01-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,M-JKP-003,JAKARTA PUSAT,CEMPAKA PUTIH,106.8726,-6.185167,BR,50,350
M-JKP-005-2-02-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,BR,50,350
M-JKP-005-2-03-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,BR,30,210
M-JKP-005-2-04-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,M-JKP-011,JAKARTA PUSAT,JOHAR BARU,106.85505,-6.178167,BR,100,700
M-JKP-005-2-05-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,M-JKP-023,JAKARTA PUSAT,KEMAYORAN,106.96435,-6.165017,BR,100,700
M-JKP-005-2-06-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,BR,100,700
M-JKP-005-2-07-OUT,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,,JAKARTA PUSAT,JOHAR BARU,106.85454,-6.182124,BR,200,1400
M-JKP-005-3-01-OUT,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,No,,,,,106.91985,-6.196933,BR,4000,28000
M-JKP-005-3-02-OUT,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,No,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,BR,2000,14000
M-JKP-005-3-03-OUT,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,No,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,LA,200,200
M-JKP-005-3-04-OUT,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,No,,,,,106.91985,-6.196933,LA,1500,1500
M-JKP-005-4-01-OUT,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,No,,M-JKU-030,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,LA,30,150
M-JKP-005-4-02-OUT,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,No,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,LA,50,350
M-JKP-005-4-03-OUT,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,No,,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,LA,200,400
M-JKP-005-5-01-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,LA,200,1400
M-JKP-005-5-02-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,No,,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,LA,100,700
M-JKP-005-5-03-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,LA,350,2450
M-JKP-005-5-04-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,No,,,JAKARTA SELATAN,PANCORAN,106.84361,-6.255354,LA,50,350
M-JKP-005-5-05-OUT,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,No,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,LA,1300,9100
M-JKP-005-7-01-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,BR,200,1400
M-JKP-005-7-02-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,,JAKARTA PUSAT,GAMBIR,106.81808,-6.171464,BR,200,1400
M-JKP-005-7-03-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,M-JKP-011,JAKARTA PUSAT,JOHAR BARU,106.85505,-6.178167,BR,300,2100
M-JKP-005-7-04-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,600,4200
M-JKP-005-7-05-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,BR,100,700
M-JKP-005-7-06-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,BR,500,3500
M-JKP-005-7-07-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,BR,200,1400
M-JKP-005-7-08-OUT,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,BR,800,5600
M-JKP-005-8-01-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKU-030,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,BR,60,420
M-JKP-005-8-02-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,LA,300,2100
M-JKP-005-8-03-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKT-118,JAKARTA TIMUR,CIRACAS,106.878312,-6.333635,LA,200,1400
M-JKP-005-8-04-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,LA,150,1050
M-JKP-005-8-05-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKP-019,JAKARTA PUSAT,SENEN,106.842833,-6.17515,BR,400,2800
M-JKP-005-8-06-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKB-028,JAKARTA BARAT,KEBONJERUK,106.764517,-6.163883,LA,120,840
M-JKP-005-8-07-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,LA,1000,7000
M-JKP-005-8-08-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKB-018,JAKARTA BARAT,TAMBORA,106.792,-6.1432,LA,400,2800
M-JKP-005-8-09-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKP-001,JAKARTA PUSAT,GAMBIR,106.812117,-6.1623,LA,60,420
M-JKP-005-8-10-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKT-120,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,30,210
M-JKP-005-8-11-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKT-120,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,LA,20,140
M-JKP-005-8-12-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,M-JKS-034,JAKARTA SELATAN,CILANDAK,106.791017,-6.241533,BR,300,2100
M-JKP-005-8-13-OUT,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,,JAKARTA PUSAT,TANAHABANG,106.809294,-6.205511,BR,200,1400
M-JKP-020-1-01-OUT,M-JKP-020,UNGGAS JAYA MAKMUR,JAKARTA PUSAT,KEMAYORAN,106.8513,-6.165917,No,,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,BR,500,3500
M-JKP-020-1-02-OUT,M-JKP-020,UNGGAS JAYA MAKMUR,JAKARTA PUSAT,KEMAYORAN,106.8513,-6.165917,No,,,JAKARTA PUSAT,SENEN,106.845861,-6.184269,BR,500,3500
M-JKP-020-1-03-OUT,M-JKP-020,UNGGAS JAYA MAKMUR,JAKARTA PUSAT,KEMAYORAN,106.8513,-6.165917,No,,,JAKARTA BARAT,PALMERAH,106.795553,-6.191745,BR,500,3500
M-JKP-040-1-01-OUT,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,M-JKP-023,JAKARTA PUSAT,KEMAYORAN,106.96435,-6.165017,BR,600,600
M-JKP-040-1-02-OUT,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,M-JKP-024,JAKARTA PUSAT,KEMAYORAN,106.863967,-6.156833,BR,700,700
M-JKP-040-1-03-OUT,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,M-JKU-029,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,200,200
M-JKP-040-1-04-OUT,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,BR,200,200
M-JKP-040-1-05-OUT,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,400,400
M-JKP-040-1-06-OUT,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,150,150
M-JKP-040-1-07-OUT,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,150,150
M-JKP-040-1-08-OUT,M-JKP-040,UD. Dwi Tunggal Jaya,JAKARTA PUSAT,KEMAYORAN,106.870367,-6.15975,No,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,BR,100,100
M-JKP-041-1-01-OUT,M-JKP-041,Asa Broiler,JAKARTA PUSAT,KEMAYORAN,106.863233,-6.167567,No,,,JAKARTA PUSAT,KEMAYORAN,106.855898,-6.162822,BR,3500,24500
M-JKP-043-1-01-OUT,M-JKP-043,APUK,JAKARTA PUSAT,SENEN,106.841467,-6.173183,No,,,KOTA BEKASI,PONDOKGEDE,106.930083,-6.268901,BR,500,3500
M-JKP-043-1-02-OUT,M-JKP-043,APUK,JAKARTA PUSAT,SENEN,106.841467,-6.173183,No,,,KARAWANG,CIKAMPEK,107.43653,-6.413714,BR,500,3500
M-JKP-043-1-03-OUT,M-JKP-043,APUK,JAKARTA PUSAT,SENEN,106.841467,-6.173183,No,,,JAKARTA PUSAT,SENEN,106.845861,-6.184269,BR,500,3500
M-JKP-043-2-01-OUT,M-JKP-044,Bapak Asiko,JAKARTA PUSAT,SENEN,106.842667,-6.1731,No,,,,,106.919217,-6.109033,,,
M-JKP-046-1-01-OUT,M-JKP-046,Kisin,JAKARTA PUSAT,SENEN,106.84165,-6.17295,No,,M-JKU-033,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,BR,120,120
M-JKP-047-1-01-OUT,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,M-JKP-003,JAKARTA PUSAT,CEMPAKA PUTIH,106.8726,-6.185167,BR,200,1400
M-JKP-047-1-02-OUT,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,M-JKP-011,JAKARTA PUSAT,JOHAR BARU,106.85505,-6.178167,BR,400,2800
M-JKP-047-1-03-OUT,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,,JAKARTA PUSAT,SENEN,106.845861,-6.184269,BR,400,2800
M-JKP-047-1-04-OUT,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,M-JKU-029,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,400,2800
M-JKP-047-1-05-OUT,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,M-JKP-012,JAKARTA PUSAT,JOHAR BARU,106.85575,-6.18555,BR,300,2100
M-JKP-047-1-06-OUT,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,M-JKP-019,JAKARTA PUSAT,SENEN,106.842833,-6.17515,BR,600,4200
M-JKP-047-1-07-OUT,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,M-JKS-034,JAKARTA SELATAN,CILANDAK,106.791017,-6.241533,BR,300,2100
M-JKP-047-1-08-OUT,M-JKP-047,SUBUR,JAKARTA PUSAT,CEMPAKA PUTIH,106.86055,-6.181183,No,,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,400,2800
M-JKS-014-1-01-OUT,M-JKS-014,SUYADI,JAKARTA SELATAN,JAGAKARSA,106.8378,-6.316283,No,,,JAKARTA SELATAN,PASAR MINGGU,106.829309,-6.290662,BR,300,2100
M-JKS-024-1-01-OUT,M-JKS-024,AJI SARTONO,JAKARTA SELATAN,PASAR MINGGU,106.840983,-6.28525,No,,M-JKS-092,JAKARTA SELATAN,PASAR MINGGU,106.856817,-6.2349,BR,105,105
M-JKS-024-1-02-OUT,M-JKS-024,AJI SARTONO,JAKARTA SELATAN,PASAR MINGGU,106.840983,-6.28525,No,,M-JKS-093,JAKARTA SELATAN,PASAR MINGGU,106.856517,-6.234367,BR,100,100
M-JKS-024-1-03-OUT,M-JKS-024,AJI SARTONO,JAKARTA SELATAN,PASAR MINGGU,106.840983,-6.28525,No,,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,200,200
M-JKS-047-2-01-OUT,M-JKS-042,Usaha Daging Bintang Barokah,JAKARTA SELATAN,KEBAYORAN BARU,106.7911,-6.258533,No,,M-JKS-039,JAKARTA SELATAN,KEBAYORAN BARU,106.801412,-6.244751,BR,100,100
M-JKS-047-2-02-OUT,M-JKS-042,Usaha Daging Bintang Barokah,JAKARTA SELATAN,KEBAYORAN BARU,106.7911,-6.258533,No,,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,BR,150,150
M-JKS-047-2-03-OUT,M-JKS-042,Usaha Daging Bintang Barokah,JAKARTA SELATAN,KEBAYORAN BARU,106.7911,-6.258533,No,,M-JKS-028,JAKARTA SELATAN,KEBAYORAN BARU,106.7937,-6.312267,BR,200,200
M-JKS-077-1-1-01-OUT,M-JKS-077,SUPRIADI,JAKARTA SELATAN,KEBAYORAN LAMA,106.793267,-6.21215,No,,,JAKARTA BARAT,PALMERAH,106.795553,-6.191745,BR,200,1400
M-JKS-077-1-1-02-OUT,M-JKS-077,SUPRIADI,JAKARTA SELATAN,KEBAYORAN LAMA,106.793267,-6.21215,No,,,JAKARTA SELATAN,KEBAYORAN LAMA,106.77994,-6.249171,BR,100,700
M-JKS-077-3-1-01-OUT,M-JKS-079,AYUNISA,JAKARTA SELATAN,KEBAYORAN LAMA,106.793433,-6.2124,No,,,JAKARTA BARAT,PALMERAH,106.795553,-6.191745,BR,500,3500
M-JKS-077-3-1-02-OUT,M-JKS-079,AYUNISA,JAKARTA SELATAN,KEBAYORAN LAMA,106.793433,-6.2124,No,,,JAKARTA SELATAN,KEBAYORAN LAMA,106.77994,-6.249171,BR,500,3500
M-JKS-077-5-1-01-OUT,M-JKS-081,Ibu Suti,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,,JAKARTA PUSAT,TANAHABANG,106.809294,-6.205511,BR,50,350
M-JKS-077-5-1-02-OUT,M-JKS-081,Ibu Suti,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,,JAKARTA PUSAT,TANAHABANG,106.809294,-6.205511,BR,20,140
M-JKS-077-5-1-03-OUT,M-JKS-081,Ibu Suti,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,BR,30,210
M-JKS-077-5-1-04-OUT,M-JKS-081,Ibu Suti,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,M-JKP-028,JAKARTA PUSAT,TANAHABANG,106.7957,-6.208883,BR,40,280
M-JKS-077-5-1-05-OUT,M-JKS-081,Ibu Suti,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,,JAKARTA SELATAN,KEBAYORAN LAMA,106.77994,-6.249171,BR,600,4200
M-JKS-085-2-01-OUT,M-JKS-090,MUKLIS NURJAYA,JAKARTA SELATAN,PASAR MINGGU,106.83815,-6.290333,No,,,KOTA DEPOK,CIMANGGIS,106.869928,-6.368516,BR,500,500
M-JKS-085-2-02-OUT,M-JKS-090,MUKLIS NURJAYA,JAKARTA SELATAN,PASAR MINGGU,106.83815,-6.290333,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,BR,2500,2500
M-JKS-085-2-03-OUT,M-JKS-090,MUKLIS NURJAYA,JAKARTA SELATAN,PASAR MINGGU,106.83815,-6.290333,No,,M-DPK-001,KOTA DEPOK,PANCORAN MAS,106.814217,-6.392017,BR,1600,1600
M-JKS-085-2-04-OUT,M-JKS-090,MUKLIS NURJAYA,JAKARTA SELATAN,PASAR MINGGU,106.83815,-6.290333,No,,M-JKS-023,JAKARTA SELATAN,PASAR MINGGU,106.8565,-6.23455,BR,4000,4000
M-JKS-097-5-01-OUT,M-JKS-101,H. hanafi,JAKARTA SELATAN,TEBET,106.858567,-6.227633,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,BR,40,280
M-JKS-104-1-01-OUT,M-JKS-104,bapak wasidi,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,M-JKS-039,JAKARTA SELATAN,KEBAYORAN BARU,106.801412,-6.244751,BR,500,3500
M-JKS-104-1-02-OUT,M-JKS-104,bapak wasidi,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,M-JKP-028,JAKARTA PUSAT,TANAHABANG,106.7957,-6.208883,BR,500,3500
M-JKS-104-1-03-OUT,M-JKS-104,bapak wasidi,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,,JAKARTA PUSAT,TANAHABANG,106.809294,-6.205511,BR,400,2800
M-JKS-104-1-04-OUT,M-JKS-104,bapak wasidi,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,No,,,JAKARTA SELATAN,KEBAYORAN LAMA,106.77994,-6.249171,BR,100,700
M-JKS-113-1-01-OUT,M-JKS-113,H. SUMONO,JAKARTA SELATAN,JAGAKARSA,106.80805,-6.324617,No,,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,200,1400
