code,name,district,sub_district,X,Y,type
M-JKS-097,Sunaryo,JAKARTA SELATAN,MAMPANG PRAPATAN,106.82325,-6.254283,CY
M-JKS-102,M.Arif,JAKARTA SELATAN,PANCORAN,106.832283,-6.2531,CY
M-JKS-100,Semo,JAKARTA SELATAN,TEBET,106.862617,-6.217117,CY
M-JKS-101,H. hanafi,JAKARTA SELATAN,TEBET,106.858567,-6.227633,CY
M-JKS-104,bapak wasidi,JAKARTA SELATAN,KEBAYORAN LAMA,106.793483,-6.212483,CY
M-JKS-113,H. SUMONO,JAKARTA SELATAN,JAGAKARSA,106.80805,-6.324617,CY
M-JKS-116,TUKIMIN,JAKARTA SELATAN,JAGAKARSA,106.80195,-6.3323,CY
M-JKS-121,SLAMET RIADI,JAKARTA SELATAN,PASAR MINGGU,106.853767,-6.294983,CY
M-JKS-125,WATI,JAKARTA SELATAN,PASAR MINGGU,106.842683,-6.295767,CY
M-JKS-126,SUMIATI,JAKARTA SELATAN,PASAR MINGGU,106.834533,-6.281133,CY
M-JKS-128,PAI,JAKARTA SELATAN,PASAR MINGGU,106.845383,-6.2872,CY
M-JKS-132,HENDRA,JAKARTA SELATAN,CILANDAK,106.8568,-6.235117,CY
M-JKS-133,PURWADI,JAKARTA SELATAN,CILANDAK,106.856817,-6.2349,CY
M-JKS-131,AMIN,JAKARTA SELATAN,CILANDAK,106.856517,-6.234367,CY
M-JKS-134,ISWANDI,JAKARTA SELATAN,CILANDAK,106.805883,-6.274067,CY
M-JKS-135,H. ROHMANI,JAKARTA SELATAN,CILANDAK,106.8038,-6.27495,CY
M-JKS-136,H. SOLIHIN,JAKARTA SELATAN,CILANDAK,106.795333,-6.2867,CY
M-JKS-137,KUSRIHATI,JAKARTA SELATAN,CILANDAK,106.795333,-6.286717,CY
M-JKS-138,TARNO,JAKARTA SELATAN,CILANDAK,106.795317,-6.286717,CY
M-JKS-141,H.HASBULLAH,JAKARTA SELATAN,PESANGGRAHAN,106.767467,-6.236167,CY
M-JKS-143,KAMILI,JAKARTA SELATAN,PESANGGRAHAN,106.76745,-6.236083,CY
M-JKS-142,H.SULI,JAKARTA SELATAN,PESANGGRAHAN,106.767433,-6.236367,CY
M-JKS-140,BADRIAH,JAKARTA SELATAN,PESANGGRAHAN,106.767717,-6.235783,CY
M-JKS-139,PONIRIN (AL AMIN / MPOK MAS BJ),JAKARTA SELATAN,PESANGGRAHAN,106.767483,-6.236267,CY
M-JKS-146,DASIRIN,JAKARTA SELATAN,PESANGGRAHAN,106.75455,-6.226867,CY
M-JKS-147,AMIR,JAKARTA SELATAN,PESANGGRAHAN,106.754583,-6.22755,CY
M-JKS-149,KIOS JOKO TRIONO PUR,JAKARTA SELATAN,PESANGGRAHAN,106.7611,-6.256833,CY
M-JKS-148,WARTI,JAKARTA SELATAN,PESANGGRAHAN,106.760717,-6.256917,CY
M-JKS-150,SUDARMAJI,JAKARTA SELATAN,PESANGGRAHAN,106.761033,-6.256817,CY
M-JKS-154,SURATMI,JAKARTA SELATAN,PESANGGRAHAN,106.76105,-6.256817,CY
M-JKS-151,,JAKARTA SELATAN,PESANGGRAHAN,107.2483549,-6.250873707,CY
M-JKS-152,JUMINAH,JAKARTA SELATAN,PESANGGRAHAN,106.75665,-6.254083,CY
M-JKS-153,MERIL,JAKARTA SELATAN,PESANGGRAHAN,106.760733,-6.2569,CY
M-JKS-157,SUHARDI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825083,-6.254817,CY
M-JKS-158,YANTO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825167,-6.2547,CY
M-JKS-156,SAMSUDIN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8246,-6.25475,CY
M-JKS-159,MINGAN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.824533,-6.25505,CY
M-JKS-161,ISRON,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825933,-6.24815,CY
M-JKS-160,SISWOYO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8252,-6.2547,CY
M-JKS-163,SUPINI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818133,-6.2376,CY
M-JKS-167,SARJONO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818117,-6.237317,CY
M-JKS-166,SURATMAN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818033,-6.237967,CY
M-JKS-164,SAYEM,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818433,-6.237533,CY
M-JKS-165,HARJIMIN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818733,-6.2362,CY
M-JKS-169,RUKIMIN,JAKARTA SELATAN,MAMPANG PRAPATAN,106.8181,-6.237833,CY
M-JKS-170,SULASMI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818717,-6.236483,CY
M-JKS-172,SURATNO,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818767,-6.2363,CY
M-JKS-171,SUSI SUSANTI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.818717,-6.236483,CY
M-JKS-173,YUDI,JAKARTA SELATAN,MAMPANG PRAPATAN,106.835117,-6.245383,CY
M-JKS-174,Ibu H. Widodo,JAKARTA SELATAN,TEBET,106.8565,-6.23455,CY
M-JKS-176,Rais,JAKARTA SELATAN,TEBET,106.862033,-6.21775,CY
M-JKS-178,Ibu Rumiati,JAKARTA SELATAN,TEBET,106.86205,-6.21775,CY
M-JKS-177,Syamsudin,JAKARTA SELATAN,TEBET,106.862083,-6.21775,CY
M-JKS-182,Ibu Marsini,JAKARTA SELATAN,PANCORAN,106.82665,-6.256367,CY
M-JKS-181,Ibu Masto,JAKARTA SELATAN,PANCORAN,106.82665,-6.256367,CY
M-JKS-183,Sarwani,JAKARTA SELATAN,PANCORAN,106.836317,-6.248883,CY
M-JKS-184,Karmi,JAKARTA SELATAN,PANCORAN,106.836533,-6.250017,CY
M-JKS-185,Fachrudin,JAKARTA SELATAN,PANCORAN,106.836367,-6.2495,CY
M-JKS-186,IBU RUBIYEM,JAKARTA SELATAN,PANCORAN,106.85085,-6.247983,CY
M-JKS-187,BAPAK RAHMAT,JAKARTA SELATAN,PANCORAN,106.855217,-6.241117,CY
M-JKS-188,B.BUMIATUN,JAKARTA SELATAN,PANCORAN,106.855217,-6.241117,CY
M-JKS-189,Agus,JAKARTA SELATAN,PANCORAN,106.85105,-6.245017,CY
M-JKS-190,IBU SUJINA,JAKARTA SELATAN,PANCORAN,106.848733,-6.245517,CY
M-JKS-191,TPNU SALAM,JAKARTA SELATAN,SETIA BUDI,107.2483549,-6.250873707,CY
M-JKS-192,SRIDADI,JAKARTA SELATAN,SETIA BUDI,107.2483549,-6.250873707,CY
M-JKS-193,,JAKARTA SELATAN,SETIA BUDI,107.2483549,-6.250873707,CY
M-JKS-194,KIOS SUCIPTO,JAKARTA SELATAN,SETIA BUDI,106.8223,-6.208033,CY
M-JKT-007,Tati Jaya,JAKARTA TIMUR,PULOGADUNG,106.875117,-6.21445,CY
M-JKT-002,H.BIDIN,JAKARTA TIMUR,PULOGADUNG,106.874567,-6.214833,CY
M-JKT-008,Aswan,JAKARTA TIMUR,PULOGADUNG,106.8751,-6.214467,CY
M-JKT-001,H.BIDIN,JAKARTA TIMUR,PULOGADUNG,106.874383,-6.214367,CY
M-JKT-009,TOMY,JAKARTA TIMUR,PULOGADUNG,106.874683,-6.21455,CY
M-JKT-004,Fitra Karya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.874917,-6.214267,CY
M-JKT-003,H.RAHMAT/SRI,JAKARTA TIMUR,PULOGADUNG,106.874883,-6.2147,CY
M-JKT-010,Muhammad Fauzi,JAKARTA TIMUR,PULOGADUNG,106.87505,-6.214433,CY
M-JKT-005,Ahmad Nur Azis/Putra Jaya Mandiri,JAKARTA TIMUR,PULOGADUNG,106.8751,-6.214483,CY
M-JKT-006,Hadi,JAKARTA TIMUR,PULOGADUNG,106.875033,-6.21445,CY
M-JKT-011,PALAD JAYA,JAKARTA TIMUR,PULOGADUNG,106.9024,-6.184133,CY
M-JKT-126,Hendry pamino,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.189183,CY
M-JKT-023,Rizal Mirfai,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-024,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-025,Hendrik,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-026,KANDOW,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-032,Agung Sujono,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-036,Suwarto,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-042,Aji mas,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.190867,CY
M-JKT-040,Dwi sakti,JAKARTA TIMUR,PULOGADUNG,106.904783,-6.190683,CY
M-JKT-030,AKRI/MAKMUR JAYA,JAKARTA TIMUR,PULOGADUNG,106.90485,-6.190517,CY
M-JKT-013,Sumber rezeki,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.237517,CY
M-JKT-015,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.904767,-6.18805,CY
M-JKT-134,Bapak Yitno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.18765,CY
M-JKT-037,Ardi Lawet,JAKARTA TIMUR,PULOGADUNG,106.90475,-6.190483,CY
M-JKT-028,KUSNIWATININGSIH/UD ROSALLA,JAKARTA TIMUR,PULOGADUNG,106.9048,-6.1907,CY
M-JKT-045,UD Langgeng Jaya,JAKARTA TIMUR,PULOGADUNG,106.905133,-6.1908,CY
M-JKT-031,JONI/MUSI ARAWAS,JAKARTA TIMUR,PULOGADUNG,106.905067,-6.190567,CY
M-JKT-044,Pak Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.905067,-6.190833,CY
M-JKT-041,Jaya Asri,JAKARTA TIMUR,PULOGADUNG,106.904867,-6.190783,CY
M-JKT-131,SATRIA SURYA ABADI,JAKARTA TIMUR,PULOGADUNG,106.904633,-6.1886,CY
M-JKT-018,H. Abidin,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.238367,CY
M-JKT-129,H.JUWARDI,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.188917,CY
M-JKT-035,Rizki jaya,JAKARTA TIMUR,PULOGADUNG,106.90465,-6.1906,CY
M-JKT-012,Gemini,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1874,CY
M-JKT-130,DWI PUTRI UNGGAS,JAKARTA TIMUR,PULOGADUNG,106.904483,-6.188867,CY
M-JKT-014,CV FACHRUL JAYA,JAKARTA TIMUR,PULOGADUNG,106.9047,-6.1879,CY
M-JKT-033,tiga harapan,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.190417,CY
M-JKT-132,UD. S.Suroso,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18865,CY
M-JKT-039,pak sutrisno,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,CY
M-JKT-034,kesi asih jaya,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.1904,CY
M-JKT-017,Sido Mullyo,JAKARTA TIMUR,PULOGADUNG,106.904733,-6.189167,CY
M-JKT-128,Sawung seto,JAKARTA TIMUR,PULOGADUNG,106.9043,-6.23935,CY
M-JKT-027,Rejo Rejeki,JAKARTA TIMUR,PULOGADUNG,106.9042,-6.18915,CY
M-JKT-127,SAMBAS,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.189217,CY
M-JKT-038,Pak Mustaqin/wahyu,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.190583,CY
M-JKT-029,UD MANDIRI,JAKARTA TIMUR,PULOGADUNG,106.904883,-6.19065,CY
M-JKT-043,pak junaedi,JAKARTA TIMUR,PULOGADUNG,106.90495,-6.19085,CY
M-JKT-019-CY,Pasar Perumnas Klender,JAKARTA TIMUR,DUREN SAWIT,106.93105,-6.222233,CY
M-JKT-046,Fachrul Jaya,JAKARTA TIMUR,PULOGADUNG,106.905017,-6.184667,CY
M-JKT-048,ARTHA SURYA,JAKARTA TIMUR,PULOGADUNG,106.90505,-6.184583,CY
M-JKT-047,Tiga Harapan,JAKARTA TIMUR,PULOGADUNG,106.9051,-6.18455,CY
M-JKT-049,PARMANTO/CAHAYA ARIF,JAKARTA TIMUR,PULOGADUNG,106.905,-6.184633,CY
M-JKT-050-CY,Pasar Jaya Palmeriam,JAKARTA TIMUR,MATRAMAN,106.8604,-6.205733,CY
M-JKT-053,JAYA KUSUMA,JAKARTA TIMUR,MATRAMAN,106.87,-6.205533,CY
M-JKT-051,Sumarjo,JAKARTA TIMUR,MATRAMAN,106.867917,-6.20115,CY
M-JKT-059,Antoko,JAKARTA TIMUR,MATRAMAN,106.869367,-6.208567,CY
M-JKT-055,H. JAFAR,JAKARTA TIMUR,MATRAMAN,106.8673,-6.205117,CY
M-JKT-058,YUDHO BRAHMANTO,JAKARTA TIMUR,MATRAMAN,106.867317,-6.20535,CY
M-JKT-056,IBU HJ SARENG,JAKARTA TIMUR,MATRAMAN,106.8676,-6.2073,CY
M-JKT-057,Amanah Baru,JAKARTA TIMUR,MATRAMAN,106.866483,-6.205867,CY
M-JKT-054,CV. Sinar Jaya Sinar Angkasa,JAKARTA TIMUR,MATRAMAN,106.869733,-6.206,CY
M-JKT-052,SAWAH,JAKARTA TIMUR,MATRAMAN,106.869467,-6.203583,CY
M-JKT-065,MARGANI,JAKARTA TIMUR,MATRAMAN,106.871083,-6.208967,CY
M-JKT-061,UD. MITRA USAHA,JAKARTA TIMUR,MATRAMAN,106.871067,-6.209133,CY
M-JKT-060,UD JAYA MANDIRI,JAKARTA TIMUR,MATRAMAN,106.872833,-6.2097,CY
M-JKT-062,UD HANDAYANI,JAKARTA TIMUR,MATRAMAN,106.87135,-6.209217,CY
M-JKT-063,HJ. SAMIOHADI,JAKARTA TIMUR,MATRAMAN,106.870883,-6.209117,CY
M-JKT-064,,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,CY
M-JKT-067,tri jaya,JAKARTA TIMUR,MATRAMAN,106.87005,-6.208217,CY
M-JKT-068,UD. Tini,JAKARTA TIMUR,MATRAMAN,106.8709,-6.209033,CY
M-JKT-066,MB ENDANG,JAKARTA TIMUR,MATRAMAN,106.87115,-6.20895,CY
M-JKT-078,WIYONO,JAKARTA TIMUR,CAKUNG,106.919383,-6.192017,CY
M-JKT-085,,JAKARTA TIMUR,CAKUNG,107.2483549,-6.250873707,CY
M-JKT-086,,JAKARTA TIMUR,CAKUNG,107.2483549,-6.250873707,CY
M-JKT-083,mulyono,JAKARTA TIMUR,CAKUNG,106.920883,-6.1872,CY
M-JKT-070,CAHYANTI UTAMI,JAKARTA TIMUR,CAKUNG,106.920883,-6.187283,CY
M-JKT-082,Triyono,JAKARTA TIMUR,CAKUNG,106.920883,-6.187183,CY
M-JKT-081,AGUS SUPARYANTO,JAKARTA TIMUR,CAKUNG,106.920883,-6.187367,CY
M-JKT-076,Thomy Wibisono,JAKARTA TIMUR,CAKUNG,106.920883,-6.1871,CY
M-JKT-071,Sugito,JAKARTA TIMUR,CAKUNG,106.920883,-6.18745,CY
M-JKT-069,H.LASTO,JAKARTA TIMUR,CAKUNG,106.920883,-6.187417,CY
M-JKT-084,Sugimin,JAKARTA TIMUR,CAKUNG,106.920867,-6.187017,CY
M-JKT-079,HJ.RODIAH,JAKARTA TIMUR,CAKUNG,106.920867,-6.1868,CY
M-JKT-080,Hj. Sujiarmi,JAKARTA TIMUR,CAKUNG,106.920867,-6.187,CY
M-JKT-077,Siti Barokah,JAKARTA TIMUR,CAKUNG,106.920883,-6.1871,CY
M-JKT-075,SUEB,JAKARTA TIMUR,CAKUNG,106.919383,-6.192,CY
M-JKT-073,GILANG,JAKARTA TIMUR,CAKUNG,106.919383,-6.192,CY
M-JKT-072,EKO,JAKARTA TIMUR,CAKUNG,106.91945,-6.193333,CY
M-JKT-087-CY,Pasar Ujung Menteng,JAKARTA TIMUR,CAKUNG,106.9658,-6.1907,CY
M-JKT-089,Mandiri Jaya,JAKARTA TIMUR,CAKUNG,106.960583,-6.182017,CY
M-JKT-088,Tri jaya unggas,JAKARTA TIMUR,CAKUNG,107.2483549,-6.250873707,CY
M-JKT-090,,JAKARTA TIMUR,CAKUNG,106.9371,-6.185567,CY
M-JKT-091-CY,PASAR PJKA LOKOMOTIF,JAKARTA TIMUR,JATINEGARA,106.867183,-6.215433,CY
M-JKT-092-CY,Pasar Ciplak,JAKARTA TIMUR,JATINEGARA,106.881317,-6.236083,CY
M-JKT-093-CY,Pasar Jatinegara,JAKARTA TIMUR,JATINEGARA,106.865083,-6.2168,CY
M-JKT-094,UD Rahayu,JAKARTA TIMUR,DUREN SAWIT,107.2483549,-6.250873707,CY
M-JKT-095,H.SOLEH,JAKARTA TIMUR,CIPAYUNG,106.897467,-6.327267,CY
M-JKT-096,H.KANAPI,JAKARTA TIMUR,CIPAYUNG,106.89785,-6.327633,CY
M-JKT-097,ZAIDUN,JAKARTA TIMUR,CIPAYUNG,106.89795,-6.32765,CY
M-JKT-098,H. Daud,JAKARTA TIMUR,CIPAYUNG,106.897917,-6.327767,CY
M-JKT-099,Slamet,JAKARTA TIMUR,CIPAYUNG,106.898567,-6.3281,CY
M-JKT-100-CY,H.DALIH,JAKARTA TIMUR,CIPAYUNG,106.892683,-6.350183,CY
M-JKT-102,SURAJI,JAKARTA TIMUR,CIRACAS,106.875667,-6.351183,CY
M-JKT-101,H.Sudarsono,JAKARTA TIMUR,CIPAYUNG,106.875833,-6.351067,CY
M-JKT-103,MASUDIN,JAKARTA TIMUR,CIRACAS,106.876217,-6.351533,CY
M-JKT-104,,JAKARTA TIMUR,CIRACAS,106.879533,-6.36275,CY
M-JKT-105,WARJU,JAKARTA TIMUR,CIRACAS,106.871883,-6.34625,CY
M-JKT-106,PD. Pareanon,JAKARTA TIMUR,MAKASAR,106.891717,-6.239683,CY
M-JKT-107,HANDAYANI,JAKARTA TIMUR,MAKASAR,106.891617,-6.239933,CY
M-JKT-108,Sayono,JAKARTA TIMUR,MAKASAR,106.890817,-6.239683,CY
M-JKT-109,H.AGUS,JAKARTA TIMUR,MAKASAR,106.891517,-6.239783,CY
M-JKT-110,Berkah Abadi,JAKARTA TIMUR,MAKASAR,106.88775,-6.239983,CY
M-JKT-111,UD TELAGA MAKMUR,JAKARTA TIMUR,MAKASAR,106.889783,-6.24145,CY
M-JKT-112,Pak Sibarani,JAKARTA TIMUR,KRAMATJATI,106.872167,-6.2681,CY
M-JKT-113-CY,Pasar Kramatjati,JAKARTA TIMUR,KRAMATJATI,106.867933,-6.267983,CY
M-JKT-114,PD Pasar Minggu,JAKARTA TIMUR,KRAMATJATI,106.87225,-6.2876,CY
M-JKT-115-CY,PASAR CIJANTUNG (ISNAINI),JAKARTA TIMUR,PASARREBO,106.863517,-6.307667,CY
M-JKT-117-CY,PD PASAR JAYA CIRACAS (MIDIANTO),JAKARTA TIMUR,CIRACAS,106.871933,-6.329917,CY
M-JKT-118-CY,PD PASAR JAYA CIBUBUR (WARJU),JAKARTA TIMUR,CIRACAS,106.87225,-6.3456,CY
M-JKT-120-CY,Pasar Jaya Rawamangun,JAKARTA TIMUR,PULOGADUNG,106.890083,-6.198683,CY
M-JKT-121-CY,PASAR KLENDER SS (IYEM),JAKARTA TIMUR,CAKUNG,106.90195,-6.21295,CY
M-JKT-122-CY,Pasar Enjo,JAKARTA TIMUR,PULOGADUNG,106.875633,-6.212367,CY
M-JKT-123-CY,Pasar Pulogadung,JAKARTA TIMUR,PULOGADUNG,106.904983,-6.187133,CY
M-JKT-124-CY,Pasar Ampera,JAKARTA TIMUR,PULOGADUNG,106.884667,-6.1861,CY
M-JKT-136,Sutarni,JAKARTA TIMUR,PULOGADUNG,106.904483,-6.1888,CY
M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,CY
M-JKT-154,Wiyono,JAKARTA TIMUR,PULOGADUNG,106.920367,-6.19675,CY
M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,CY
M-JKT-151,Sugimin,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196533,CY
M-JKT-149,Bapak tommy,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.196467,CY
M-JKT-150,ibu yanti,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.1964,CY
M-JKT-167,Suhadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,CY
M-JKT-152,Junaedi,JAKARTA TIMUR,PULOGADUNG,106.920267,-6.196617,CY
M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,CY
M-JKT-157,H.SUGITO,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.19665,CY
M-JKT-158,H.SLAMET,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.196383,CY
M-JKT-153,H.IKA,JAKARTA TIMUR,PULOGADUNG,106.92015,-6.1968,CY
M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,CY
M-JKT-164,Ca'man/Dasiman,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196317,CY
M-JKT-148,SRIYONO,JAKARTA TIMUR,PULOGADUNG,106.919967,-6.1964,CY
M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,CY
M-JKT-146,MULYONO,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.19645,CY
M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,CY
M-JKT-176,JAMBANG,JAKARTA TIMUR,PULOGADUNG,106.91985,-6.196933,CY
M-JKT-174,CAHAYA FAJAR,JAKARTA TIMUR,PULOGADUNG,106.9198,-6.197067,CY
M-JKT-147,DARYONO,JAKARTA TIMUR,PULOGADUNG,106.9199,-6.196433,CY
M-JKT-145,Ayam Kampung TD,JAKARTA TIMUR,PULOGADUNG,106.919817,-6.1964,CY
M-JKT-162,Ryan,JAKARTA TIMUR,PULOGADUNG,106.919917,-6.19615,CY
M-JKT-163,Suaib,JAKARTA TIMUR,PULOGADUNG,106.9199,-6.196167,CY
M-JKT-137,Tyen Kwet Sin,JAKARTA TIMUR,PULOGADUNG,106.904817,-6.188933,CY
M-JKT-138,MEKARSARI,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.188317,CY
M-JKT-142,MANGGOLO YUDHO,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18795,CY
M-JKT-141,WAHYANTI,JAKARTA TIMUR,PULOGADUNG,106.904467,-6.187917,CY
M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,CY
M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,CY
M-JKT-143,SUPARNO/MULYONO,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.18845,CY
M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,CY
M-JKT-135,Bambang Sukanto,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-160,Kusnasari,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-161,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-166,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-169,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-172,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-173,SUPRAPTO,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-175,TIMIN,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-177,BAGIO,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-178,SOFYAN,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-155,H. Triyanto,JAKARTA TIMUR,PULOGADUNG,106.920383,-6.196733,CY
M-JKT-179,H.ENDANG,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-180,MUGI,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-181,LOMBA,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-182,Samio Hadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,CY
M-JKT-184,SATIO,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-185,Bambang,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-186,Hendra,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-187,Daiman,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-188,Samiyanto,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-189,SINAR FAJAR / SINAR ANGKASA,JAKARTA TIMUR,MATRAMAN,106.869617,-6.206033,CY
M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,CY
M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,CY
M-JKT-192,Maju Bersama,JAKARTA TIMUR,MATRAMAN,106.87295,-6.2097,CY
M-JKT-193,Mega Jaya,JAKARTA TIMUR,PULOGADUNG,106.87595,-6.21455,CY
M-JKT-194,Sawung Mas,JAKARTA TIMUR,PULOGADUNG,106.905033,-6.184633,CY
M-JKT-195,Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.919883,-6.196767,CY
M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,CY
M-JKU-001,HENDRIK,JAKARTA UTARA,CILINCING,106.92085,-6.103233,CY
M-JKU-002,ROFIQ,JAKARTA UTARA,CILINCING,106.93085,-6.098517,CY
M-JKU-003,AMIN SUSANTO,JAKARTA UTARA,CILINCING,106.93505,-6.10335,CY
M-JKU-004,SUMBER JAYA / DJABIDIN,JAKARTA UTARA,CILINCING,106.925667,-6.104833,CY
M-JKU-005,HENDRA,JAKARTA UTARA,CILINCING,106.9245,-6.100917,CY
M-JKU-006,TPnU Saprudin,JAKARTA UTARA,CILINCING,106.938783,-6.10245,CY
M-JKU-008,Moko Supplier,JAKARTA UTARA,CILINCING,106.936067,-6.112467,CY
M-JKU-011,Surjana,JAKARTA UTARA,TANJUNG PRIOK,107.2483549,-6.250873707,CY
M-JKU-021,,JAKARTA UTARA,PADEMANGAN,106.846467,-6.130633,CY
M-JKU-059,KRISTANTO,JAKARTA UTARA,CILINCING,106.948417,-6.1101,CY
M-JKU-060,DWIJO SUMARMO,JAKARTA UTARA,CILINCING,106.948,-6.110117,CY
M-JKU-061,pak rasim,JAKARTA UTARA,CILINCING,106.948533,-6.110083,CY
M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,CY
M-JKU-063,Lasa,JAKARTA UTARA,CILINCING,106.9484,-6.110117,CY
M-JKU-064,TPnU Aminuddin,JAKARTA UTARA,CILINCING,106.947867,-6.110033,CY
M-JKU-066,Ahyani,JAKARTA UTARA,CILINCING,106.948233,-6.110133,CY
M-JKU-067,Surip,JAKARTA UTARA,CILINCING,106.948367,-6.110117,CY
M-JKU-068,SAPRUDIN/CASPUDIN,JAKARTA UTARA,CILINCING,106.9478,-6.11015,CY
