movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_x,origin_y,species,number,weekly_volume,type_destination,name_destination,destination_lbm_cy_id,destination_district,destination_sub_district,destination_x_original,destination_y_original,xy,point_x_subdistrict,point_y_subdistrict,object_id_destination,in_km_distance_origin_destination,origin_in_cluster,cluster_name
M-JKT-137-20-03-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,BR,1000,7000,AS,,,KOTA TANGERANG,KARAWACI,106.617976,-6.181286,subdistrict coordinate,106.6179764,-6.18128634,3974,0.99466209,Yes,Rawa Kepiting
M-JKT-137-20-04-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,AK,1000,7000,AS,,,KOTA TANGERANG,KARAWACI,106.617976,-6.181286,subdistrict coordinate,106.6179764,-6.18128634,3974,0.99466209,Yes,Rawa Kepiting
M-JKT-137-20-05-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,BR,300,2100,AS,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,29.41777813,Yes,Rawa Kepiting
M-JKT-137-20-06-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,AK,300,2100,AS,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,29.41777813,Yes,Rawa Kepiting
M-JKT-137-2-01-OUT,M-JKT-138,MEKARSARI,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.188317,BR,2000,14000,LBM,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,22.7295396,Yes,Pulo Gadung
M-JKT-137-2-02-OUT,M-JKT-138,MEKARSARI,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.188317,BR,2000,14000,LBM,,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,subdistrict coordinate,107.1837138,-6.359696047,2404,59.00178169,Yes,Pulo Gadung
M-JKT-137-21-01-OUT,M-JKT-157,H.SUGITO,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.19665,AK,100,700,LBM,PASAR KOSAMBI,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,subdistrict coordinate,106.7365367,-6.152220489,1892,12.66362387,Yes,Rawa Kepiting
M-JKT-137-21-02-OUT,M-JKT-157,H.SUGITO,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.19665,AK,150,1050,LBM,PASAR PULOGADUNG,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,29.41544542,Yes,Rawa Kepiting
M-JKT-137-21-03-OUT,M-JKT-157,H.SUGITO,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.19665,AK,50,350,LBM,PASAR SUKMA JAYA,,JAKARTA TIMUR,CIPAYUNG,106.903465,-6.325291,subdistrict coordinate,106.8023034,-6.429127357,2504,34.88092069,Yes,Rawa Kepiting
M-JKT-137-22-01-OUT,M-JKT-158,H.SLAMET,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.196383,AK,400,2800,LBM,PASAR PULOGADUNG,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,29.41592991,Yes,Rawa Kepiting
M-JKT-137-22-02-OUT,M-JKT-158,H.SLAMET,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.196383,AK,275,1925,LBM,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,28.27536492,Yes,Rawa Kepiting
M-JKT-137-23-01-OUT,M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,BR,1000,1000,AB,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,30.26991143,Yes,Rawa Kepiting
M-JKT-137-23-02-OUT,M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,BR,50,50,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,30.26991143,Yes,Rawa Kepiting
M-JKT-137-23-03-OUT,M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,BR,300,300,LBM,Pasar Lampiri,,KOTA BEKASI,PONDOKGEDE,106.930083,-6.268901,subdistrict coordinate,106.9300827,-6.268900893,2489,37.2429098,Yes,Rawa Kepiting
M-JKT-137-23-04-OUT,M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,BR,150,150,AS,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,30.26991143,Yes,Rawa Kepiting
M-JKT-137-26-01-OUT,M-JKT-162,Ryan,JAKARTA TIMUR,PULOGADUNG,106.919917,-6.19615,BR,1000,1000,LBM,Pasar Perumnas Klender,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,original coordinate,106.9204169,-6.232474436,1874,37.33055701,Yes,Rawa Kepiting
M-JKT-137-26-02-OUT,M-JKT-162,Ryan,JAKARTA TIMUR,PULOGADUNG,106.919917,-6.19615,BR,1500,1500,AB,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,32.76792942,Yes,Rawa Kepiting
M-JKT-137-26-03-OUT,M-JKT-162,Ryan,JAKARTA TIMUR,PULOGADUNG,106.919917,-6.19615,BR,500,500,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,32.76792942,Yes,Rawa Kepiting
M-JKT-137-29-01-OUT,M-JKT-164,Ca'man/Dasiman,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196317,BR,600,600,LBM,Pasar Sukapura,M-JKU-010,JAKARTA UTARA,CILINCING,106.92225,-6.14095,original coordinate,106.9437635,-6.126807791,1899,35.98552207,Yes,Rawa Kepiting
M-JKT-137-29-02-OUT,M-JKT-164,Ca'man/Dasiman,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196317,BR,150,150,AB,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,31.73012987,Yes,Rawa Kepiting
M-JKT-137-30-01-OUT,M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,BR,100,700,LBM,pasar muara baru,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,subdistrict coordinate,106.7665319,-6.118124313,1894,20.53222845,Yes,Rawa Kepiting
M-JKT-137-30-02-OUT,M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,BR,100,700,LBM,pasar pulo jahe,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,31.5560511,Yes,Rawa Kepiting
M-JKT-137-30-03-OUT,M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,BR,400,2800,LBM,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,37.33294757,Yes,Rawa Kepiting
M-JKT-137-30-04-OUT,M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,BR,300,2100,LBM,,,JAKARTA TIMUR,MAKASAR,106.891184,-6.266406,subdistrict coordinate,106.8911845,-6.266405839,1871,32.30109246,Yes,Rawa Kepiting
M-JKT-137-3-01-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,BR,250,1750,LBM,Pasar baru Bekasi,M-BKS-006,KOTA BEKASI,BEKASI TIMUR,106.9239,-6.365233,original coordinate,107.0191311,-6.242045002,2495,48.03110269,Yes,Pulo Gadung
M-JKT-137-3-02-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,BR,150,1050,LBM,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,40.69195416,Yes,Pulo Gadung
M-JKT-137-3-03-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,BR,350,2450,LBM,Pasar warakas,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,original coordinate,106.8749001,-6.132077397,1896,32.55996283,Yes,Pulo Gadung
M-JKT-137-3-04-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,BR,200,1400,LBM,pasar minggu,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,original coordinate,106.8293094,-6.290661918,1859,35.49574068,Yes,Pulo Gadung
M-JKT-137-3-05-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,BR,250,1750,LBM,Pasar pondok labu,M-JKS-034,JAKARTA SELATAN,CILANDAK,106.791017,-6.241533,original coordinate,106.7933103,-6.292745677,1860,27.98740228,Yes,Pulo Gadung
M-JKT-137-3-06-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,BR,500,3500,LBM,Pasar pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,35.33600694,Yes,Pulo Gadung
M-JKT-137-32-01-OUT,M-JKT-167,Suhadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,BR,100,100,LBM,Pasar Perumnas Klender,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,original coordinate,106.9204169,-6.232474436,1874,33.42347575,Yes,Rawa Kepiting
M-JKT-137-32-02-OUT,M-JKT-167,Suhadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,BR,200,200,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,30.46131886,Yes,Rawa Kepiting
M-JKT-137-32-03-OUT,M-JKT-167,Suhadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,BR,200,200,LBM,Pasar Tanjung Priok,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,31.03135781,Yes,Rawa Kepiting
M-JKT-137-33-01-OUT,M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,LA,400,400,AB,,,BOGOR,CIBINONG,106.835521,-6.484212,subdistrict coordinate,106.8355206,-6.484212417,1928,44.04083246,Yes,Rawa Kepiting
M-JKT-137-33-02-OUT,M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,LA,100,100,LBM,Pasar Perumnas Klender,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,original coordinate,106.9204169,-6.232474436,1874,35.67230946,Yes,Rawa Kepiting
M-JKT-137-33-03-OUT,M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,LA,200,200,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,31.38284803,Yes,Rawa Kepiting
M-JKT-137-33-04-OUT,M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,LA,100,100,LBM,Pasar Tanjung Priok,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,29.59405121,Yes,Rawa Kepiting
M-JKT-137-35-01-OUT,M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,BR,200,1400,LBM,Pasar anyar,D-TGR-010,KOTA TANGERANG SELATAN,CIPUTAT,106.7071,-6.290983,original coordinate,106.7253048,-6.308255148,3998,15.21466529,Yes,Rawa Kepiting
M-JKT-137-35-02-OUT,M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,BR,200,1400,LBM,,,KOTA BEKASI,BANTARGEBANG,106.991365,-6.338926,subdistrict coordinate,106.9913653,-6.33892597,2493,44.43082283,Yes,Rawa Kepiting
M-JKT-137-35-03-OUT,M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,BR,200,1400,LBM,,,JAKARTA PUSAT,TANAH ABANG,106.809294,-6.205511,subdistrict coordinate,106.8092941,-6.205510529,1878,20.6643341,Yes,Rawa Kepiting
M-JKT-137-35-04-OUT,M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,BR,300,2100,LBM,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,35.14380073,Yes,Rawa Kepiting
M-JKT-137-36-01-OUT,M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,BR,300,2100,LBM,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,35.14336054,Yes,Rawa Kepiting
M-JKT-137-36-02-OUT,M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,BR,200,1400,LBM,,,JAKARTA PUSAT,TANAH ABANG,106.809294,-6.205511,subdistrict coordinate,106.8092941,-6.205510529,1878,20.66229278,Yes,Rawa Kepiting
M-JKT-137-36-03-OUT,M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,BR,200,1400,LBM,pasar anyar,D-TGR-010,KOTA TANGERANG SELATAN,CIPUTAT,106.7071,-6.290983,original coordinate,106.7253048,-6.308255148,3998,15.20295641,Yes,Rawa Kepiting
M-JKT-137-36-04-OUT,M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,BR,100,700,LBM,,,KOTA BEKASI,BANTARGEBANG,106.991365,-6.338926,subdistrict coordinate,106.9913653,-6.33892597,2493,44.42510151,Yes,Rawa Kepiting
M-JKT-137-39-01-OUT,M-JKT-174,CAHAYA FAJAR,JAKARTA TIMUR,PULOGADUNG,106.9198,-6.197067,BR,1500,10500,LBM,PASAR PULOGADUNG,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,33.46833585,Yes,Rawa Kepiting
M-JKT-137-39-02-OUT,M-JKT-174,CAHAYA FAJAR,JAKARTA TIMUR,PULOGADUNG,106.9198,-6.197067,BR,500,3500,LBM,PASAR FAMILI,,BEKASI,CIKARANG BARAT,107.09425,-6.296659,subdistrict coordinate,107.0942503,-6.296659487,2413,58.37074891,Yes,Rawa Kepiting
M-JKT-137-4-01-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,BR,500,500,LBM,Pasar Klender,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,26.62217347,Yes,Pulo Gadung
M-JKT-137-4-02-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,BR,1000,1000,AB,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,25.24361647,Yes,Pulo Gadung
M-JKT-137-4-03-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,BR,400,400,LBM,Pasar Ujung Menteng,M-JKT-087,JAKARTA TIMUR,CAKUNG,106.966483,-6.1901,original coordinate,106.9403369,-6.188741675,1875,33.93391844,Yes,Pulo Gadung
M-JKT-137-4-04-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,BR,400,400,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,25.24361647,Yes,Pulo Gadung
M-JKT-137-4-05-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,BR,300,300,LBM,Pasar Kranji,M-BKS-022,KOTA BEKASI,BEKASI BARAT,106.9673,-6.23435,original coordinate,106.9627885,-6.233617281,2498,34.1527836,Yes,Pulo Gadung
M-JKT-137-4-06-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,BR,400,400,LBM,Pasar Semper,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,24.92220392,Yes,Pulo Gadung
M-JKT-137-41-01-OUT,M-JKT-176,JAMBANG,JAKARTA TIMUR,PULOGADUNG,106.91985,-6.196933,BR,2000,14000,LBM,PASAR PULOGADUNG,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,33.01428235,Yes,Rawa Kepiting
M-JKT-137-41-02-OUT,M-JKT-176,JAMBANG,JAKARTA TIMUR,PULOGADUNG,106.91985,-6.196933,BR,1000,7000,LBM,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,30.58233783,Yes,Rawa Kepiting
M-JKT-137-5-01-OUT,M-JKT-141,WAHYANTI,JAKARTA TIMUR,PULOGADUNG,106.904467,-6.187917,LA,400,2800,LBM,,,KOTA BEKASI,PONDOKGEDE,106.930083,-6.268901,subdistrict coordinate,106.9300827,-6.268900893,2489,32.36941306,Yes,Pulo Gadung
M-JKT-137-5-02-OUT,M-JKT-141,WAHYANTI,JAKARTA TIMUR,PULOGADUNG,106.904467,-6.187917,LA,400,2800,LBM,,,JAKARTA SELATAN,KEBAYORAN LAMA,106.77994,-6.249171,subdistrict coordinate,106.7799398,-6.249171276,1862,16.6875724,Yes,Pulo Gadung
M-JKT-137-6-01-OUT,M-JKT-142,MANGGOLO YUDHO,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18795,LA,500,3500,LBM,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,25.17730849,Yes,Pulo Gadung
M-JKT-137-6-02-OUT,M-JKT-142,MANGGOLO YUDHO,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18795,LA,250,1750,LBM,,,KOTA BEKASI,JATIASIH,106.952391,-6.307339,subdistrict coordinate,106.9523907,-6.30733872,2492,33.91491073,Yes,Pulo Gadung
M-JKT-137-7-01-OUT,M-JKT-143,SUPARNO/MULYONO,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.18845,BR,1000,7000,LBM,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,24.11361744,Yes,Pulo Gadung
M-JKT-137-7-02-OUT,M-JKT-143,SUPARNO/MULYONO,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.18845,BR,400,2800,LBM,,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,subdistrict coordinate,106.7365367,-6.152220489,1892,8.321885428,Yes,Pulo Gadung
M-JKT-137-7-03-OUT,M-JKT-143,SUPARNO/MULYONO,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.18845,BR,400,2800,LBM,,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,subdistrict coordinate,107.1837138,-6.359696047,2404,59.96870598,Yes,Pulo Gadung
M-JKT-137-8-01-OUT,M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,BR,500,3500,LBM,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,34.7329853,Yes,Pulo Gadung
M-JKT-137-8-02-OUT,M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,BR,1000,7000,LBM,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,34.21952004,Yes,Pulo Gadung
M-JKT-137-8-03-OUT,M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,BR,500,3500,LBM,pasar klender,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,35.23440679,Yes,Pulo Gadung
M-JKT-137-8-04-OUT,M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,BR,1000,7000,LBM,,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,subdistrict coordinate,107.1837138,-6.359696047,2404,67.44895569,Yes,Pulo Gadung
M-JKT-137-9-01-OUT,M-JKT-145,Ayam Kampung TD,JAKARTA TIMUR,PULOGADUNG,106.919817,-6.1964,AK,250,250,LBM,Pasar Muara Karang,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,subdistrict coordinate,106.7665319,-6.118124313,1894,20.06902955,Yes,Rawa Kepiting
M-JKT-137-9-02-OUT,M-JKT-145,Ayam Kampung TD,JAKARTA TIMUR,PULOGADUNG,106.919817,-6.1964,AK,30,30,LBM,Pasar Klender,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,37.84856958,Yes,Rawa Kepiting
M-JKT-137-9-03-OUT,M-JKT-145,Ayam Kampung TD,JAKARTA TIMUR,PULOGADUNG,106.919817,-6.1964,AK,250,250,LBM,Pasar Pantai Indah Kapuk,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,subdistrict coordinate,106.7665319,-6.118124313,1894,20.06902955,Yes,Rawa Kepiting
M-JKT-137-9-04-OUT,M-JKT-145,Ayam Kampung TD,JAKARTA TIMUR,PULOGADUNG,106.919817,-6.1964,AK,40,40,LBM,Pasar Tanjung Priok,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,32.20511273,Yes,Rawa Kepiting
M-JKT-137-9-05-OUT,M-JKT-145,Ayam Kampung TD,JAKARTA TIMUR,PULOGADUNG,106.919817,-6.1964,AK,40,40,LBM,Pasar Kelapa Gading,M-JKU-019,JAKARTA UTARA,KELAPA GADING,106.90635,-6.175367,original coordinate,106.9035302,-6.160768472,1898,36.87776375,Yes,Rawa Kepiting
M-JKT-137-9-06-OUT,M-JKT-145,Ayam Kampung TD,JAKARTA TIMUR,PULOGADUNG,106.919817,-6.1964,AK,40,40,LBM,Pasar Perumnas Klender,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,original coordinate,106.9204169,-6.232474436,1874,40.72645545,Yes,Rawa Kepiting
M-JKT-189-1-01-OUT,M-JKT-189,SINAR FAJAR / SINAR ANGKASA,JAKARTA TIMUR,MATRAMAN,106.869617,-6.206033,BR,992,6944,AB,MATRAMAN,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.737177925,No,
M-JKT-189-1-02-OUT,M-JKT-189,SINAR FAJAR / SINAR ANGKASA,JAKARTA TIMUR,MATRAMAN,106.869617,-6.206033,BR,500,3500,LBM,PASAR PASARMINGGU,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,original coordinate,106.8293094,-6.290661918,1859,12.3535634,No,
M-JKT-189-1-03-OUT,M-JKT-189,SINAR FAJAR / SINAR ANGKASA,JAKARTA TIMUR,MATRAMAN,106.869617,-6.206033,BR,550,3850,LBM,PASAR JATINEGARA,M-JKT-093,JAKARTA TIMUR,JATINEGARA,106.8652,-6.216917,original coordinate,106.8774319,-6.227654968,1873,5.288954282,No,
M-JKT-190-1-01-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,3000,21000,LBM,PASAR RUMPUT,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,subdistrict coordinate,106.8507115,-6.228812306,1866,7.76583855,No,
M-JKT-190-1-02-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,400,2800,LBM,PASAR CIPINANG,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.627684117,No,
M-JKT-190-1-03-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,800,5600,LBM,PASAR TUGU,M-JKU-015,JAKARTA UTARA,KOJA,106.91715,-6.126733,original coordinate,106.9048773,-6.121113345,1897,6.47482438,No,
M-JKT-190-1-04-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,800,5600,LBM,PASAR ENJO,M-JKT-122,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,2.038222893,No,
M-JKT-190-1-05-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,600,4200,LBM,PASAR PAMRIYEM,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.994269873,No,
M-JKT-190-1-06-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,450,3150,LBM,PASAR PERUMNAS KLENDER,,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,subdistrict coordinate,106.9204169,-6.232474436,1874,5.506704539,No,
M-JKT-190-1-07-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,1200,8400,LBM,PASAR BARU BEKASI,M-BKS-006,KOTA BEKASI,BEKASI TIMUR,106.9239,-6.365233,original coordinate,107.0191311,-6.242045002,2495,19.85419846,No,
M-JKT-190-1-08-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,900,6300,LBM,PASAR SUMBER ARTA,M-BKS-023,KOTA BEKASI,BEKASI BARAT,106.94385,-6.248717,original coordinate,106.9627885,-6.233617281,2498,8.244305491,No,
M-JKT-190-1-09-OUT,M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,BR,3350,23450,AB,MATRAMAN,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.994269873,No,
M-JKT-191-1-01-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,450,450,LBM,Pasar Klender,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,2.400184077,No,
